time_ms;left_accel_x;left_accel_y;left_accel_z;left_gyro_x;left_gyro_y;left_gyro_z;right_accel_x;right_accel_y;right_accel_z;right_gyro_x;right_gyro_y;right_gyro_z
21977;2.45;-9.4;1.9;-10.75;-4.75;-0.937;-1.13;-8.51;-1.92;-1.437;-8.688;-6.375
22028;2.39;-9.3;1.4;-8.438;-11.25;3.875;-0.75;-8.28;-2.26;-19.375;0.875;1.437
22079;2.04;-9.07;1.8;-10.313;-18.5;3.313;-0.94;-9.85;-2.68;-25.125;-26.687;5.687
22129;2.01;-9.03;2.04;-9.063;-21.875;0.375;-0.05;-9.71;-3.07;-14.75;-21.687;-5.062
22178;2.01;-8.96;2.12;-10.188;-43.313;-2.563;-0.3;-9.56;-2.83;-3.688;-5.5;-5.125
22229;2.97;-9.13;2.04;-9.313;-44.438;-3.688;-0.06;-8.5;-1.13;-19.5;-12.188;-1.312
22279;4.0;-8.75;2.4;-16.25;-27.625;-2.313;1.99;-10.1;0.5;-59.688;15.25;19.687
22329;2.69;-8.98;2.08;-15.75;-16.875;0.687;-1.31;-12.44;-1.84;-61.0;-45.563;9.438
22378;2.0;-10.12;3.08;-5.187;-22.0;1.187;-1.07;-10.56;-2.9;-17.687;23.875;-11.313
22430;1.19;-9.97;2.28;8.625;-28.562;1.0;0.8;-9.15;1.38;-40.438;-24.187;7.937
22479;0.82;-10.24;1.47;27.562;-43.125;1.25;-0.75;-9.09;1.54;-40.25;17.125;-8.625
22528;0.11;-10.45;-0.1;65.75;-35.0;-8.375;-1.84;-9.78;1.56;-46.313;-5.812;-3.5
22578;0.81;-10.5;0.39;108.625;-32.063;-12.875;-0.33;-9.4;2.74;-33.813;-42.25;0.937
22630;4.33;-10.71;2.89;100.813;-5.812;15.25;-0.54;-10.13;2.12;-38.375;-15.438;-0.562
22679;2.98;-11.21;1.74;82.625;61.563;29.5;-0.88;-10.19;2.12;-24.75;9.375;-3.563
22728;2.1;-10.11;0.65;76.375;66.625;30.875;-0.23;-9.49;1.88;-19.062;19.875;-7.187
22779;0.94;-10.4;0.92;62.125;66.125;36.688;-0.37;-9.28;2.59;-21.25;38.563;-5.375
