time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
18211,-1.128,-0.283,0.398,2.20444,-0.94778,2.13111,-0.967,-0.002,-0.089,0.67333,0.27889,-1.50222
18309,-0.434,0.069,0.055,1.7,-0.45778,1.26667,-0.958,-0.031,-0.217,2.01,0.05444,-1.19333
18408,-0.397,-0.09,-0.083,0.68222,0.15778,-0.24889,-0.988,-0.012,-0.344,0.82111,-0.23889,-0.99778
18514,-1.33,1.007,0.374,-1.29,0.69778,-1.26111,-1.03,0.038,-0.215,0.79222,-0.11333,-0.72111
18613,-0.64,0.699,0.035,0.08667,-0.48111,0.00889,-1.16,0.055,-0.046,0.40889,0.18,-0.16778
18709,-0.781,0.354,-0.156,1.22,-0.89222,0.47,-1.223,0.073,-0.046,-0.20111,-0.05,1.70333
18808,-0.899,-0.242,0.524,-0.70333,0.02444,-0.93778,-1.481,-0.386,-0.463,0.74444,0.71889,2.23556
18910,-0.923,-0.059,0.18,-0.91778,-0.16,-1.37222,-1.034,-0.081,-0.057,-1.72,0.29778,1.56556
19007,-0.91,-0.067,0.288,-1.35,0.20778,-1.06,-0.372,-0.158,-0.015,-0.89667,0.22,0.58
19115,-0.901,0.041,0.308,-0.33889,0.37889,-1.11,-0.608,0.141,-0.083,-0.03,-0.21,-1.61667
19208,-0.939,-0.083,0.457,-0.58,0.02111,-0.47111,-0.996,0.691,-0.145,-0.13333,0.50556,0.72889
19315,-1.328,0.035,0.396,-0.95889,-0.17667,0.00556,-1.018,0.311,-0.195,-2.14,0.29333,0.02778
19414,-1.282,0.088,-0.053,0.51889,-0.07222,2.72,-1.474,-0.246,-0.87,1.89667,0.27778,-0.50667
19516,-1.124,-0.252,0.363,1.82778,-0.95778,2.15111,-0.983,0.153,-0.098,0.73667,0.24667,-1.46667
19598,-0.525,0.02,0.094,1.81667,-0.48333,1.45,-0.883,-0.017,-0.16,1.46444,0.00889,-1.41889
19708,-0.433,-0.093,-0.035,0.58556,0.09111,0.15111,-0.982,-0.097,-0.269,1.06111,-0.32,-1.41667
19810,-1.138,0.939,0.354,-0.01,0.63,-2.04444,-1.014,0.028,-0.181,0.23444,-0.09,-0.87
19899,-0.889,0.436,-0.097,-0.07111,-0.67333,0.28667,-1.156,-0.129,-0.236,0.59667,-0.07,-0.27556
20011,-0.543,-0.04,0.057,1.52,-0.77111,0.37111,-1.32,0.069,-0.155,-0.07444,0.10222,1.42778
20110,-1.08,-0.161,0.468,-1.34444,-0.21889,-1.44333,-1.457,-0.478,-0.467,1.03889,0.66889,2.54889
20209,-0.944,-0.018,0.235,-0.67111,-0.09333,-1.42778,-1.114,-0.14,-0.043,-2.24889,0.53444,1.9
20308,-0.853,-0.076,0.161,-1.61667,0.14889,-1.17889,-0.477,-0.095,0.031,-0.82,0.28889,0.84444
20411,-0.913,-0.024,0.228,-0.11333,0.41556,-1.20333,-0.404,0.035,0.042,-0.08222,-0.07333,-0.82889
20499,-0.837,-0.136,0.32,-0.97667,-0.07444,-0.28889,-1.67,0.999,-0.472,-1.59667,0.15778,-0.26667
20598,-1.18,0.145,0.397,-0.72333,-0.09444,-0.10778,-0.895,0.237,0.247,-1.96111,-0.05,-0.15111
20703,-1.339,0.03,-0.075,0.94444,-0.05333,2.59556,-1.001,-0.715,0.007,1.33667,0.07,-1.37222
20809,-1.201,-0.32,0.38,1.28333,-1.05889,2.46,-0.89,0.027,-0.019,0.11889,0.19444,-1.28
20913,-0.528,0.065,0.122,1.85,-0.40111,1.65889,-0.892,-0.019,-0.227,2.05,0.08,-1.29111
20996,-0.394,-0.12,-0.023,0.54333,0.19,0.05444,-0.958,-0.221,-0.2,0.76444,-0.4,-1.21
